,UserId,Attraction,Rating
16986,3832,Tegalalang Rice Terrace,4
16987,39584,Tegalalang Rice Terrace,3
16988,59524,Tegalalang Rice Terrace,4
16989,75722,Tegalalang Rice Terrace,4
16990,19002,Tegalalang Rice Terrace,3
16991,29115,Tegalalang Rice Terrace,4
16992,37933,Tegalalang Rice Terrace,5
16993,59277,Tegalalang Rice Terrace,3
16994,67551,Tegalalang Rice Terrace,5
16995,67554,Tegalalang Rice Terrace,4
16996,77452,Tegalalang Rice Terrace,3
16997,77809,Tegalalang Rice Terrace,4
16998,81585,Tegalalang Rice Terrace,5
16999,84185,Tegalalang Rice Terrace,3
17000,2579,Tegalalang Rice Terrace,4
17001,11725,Tegalalang Rice Terrace,5
17002,14730,Tegalalang Rice Terrace,5
17004,24957,Tegalalang Rice Terrace,4
17005,34997,Tegalalang Rice Terrace,4
17006,39290,Tegalalang Rice Terrace,4
17007,40954,Tegalalang Rice Terrace,4
17008,40988,Tegalalang Rice Terrace,5
17009,50528,Tegalalang Rice Terrace,5
17010,56018,Tegalalang Rice Terrace,3
17011,66003,Tegalalang Rice Terrace,4
17012,67335,Tegalalang Rice Terrace,5
17013,69146,Tegalalang Rice Terrace,2
17014,69334,Tegalalang Rice Terrace,5
17015,80002,Tegalalang Rice Terrace,4
17016,9264,Tegalalang Rice Terrace,5
17017,72735,Bromo Tengger Semeru National Park,5
17018,3832,Tegenungan Waterfall,4
17019,22046,Tegenungan Waterfall,3
17020,35272,Tegenungan Waterfall,5
17021,59524,Tegenungan Waterfall,5
17022,6945,Tegenungan Waterfall,4
17023,10443,Tegenungan Waterfall,3
17024,13424,Tegenungan Waterfall,4
17025,61785,Tegenungan Waterfall,4
17026,67633,Tegenungan Waterfall,4
17027,14730,Tegenungan Waterfall,4
17028,16479,Tegenungan Waterfall,5
17029,40954,Tegenungan Waterfall,4
17030,64442,Tegenungan Waterfall,5
17031,67307,Tegenungan Waterfall,4
17032,67335,Tegenungan Waterfall,4
17033,72279,Tegenungan Waterfall,5
17034,77207,Tegenungan Waterfall,4
17035,77450,Tegenungan Waterfall,3
17036,67332,Coban Rondo Waterfall,4
17037,53411,Nusa Dua Beach,4
17038,58346,Nusa Dua Beach,3
17039,15087,Nusa Dua Beach,4
17040,17042,Nusa Dua Beach,5
17041,26864,Nusa Dua Beach,5
17043,53850,Nusa Dua Beach,5
17044,67315,Nusa Dua Beach,5
17045,67899,Nusa Dua Beach,3
17047,84323,Nusa Dua Beach,4
17048,87891,Nusa Dua Beach,3
17049,15712,Nusa Dua Beach,3
17050,24545,Nusa Dua Beach,4
17051,26990,Nusa Dua Beach,4
17052,28920,Nusa Dua Beach,4
17053,62235,Nusa Dua Beach,4
17054,80002,Nusa Dua Beach,4
17055,48911,Nusa Dua Beach,5
17056,69816,Nusa Dua Beach,5
17057,13808,Kuta Beach - Bali,4
17058,73657,Kuta Beach - Bali,4
17059,79080,Kuta Beach - Bali,5
17060,86900,Kuta Beach - Bali,4
17061,9743,Kuta Beach - Bali,4
17062,10219,Kuta Beach - Bali,5
17063,29593,Kuta Beach - Bali,3
17064,74376,Kuta Beach - Bali,4
17065,75726,Kuta Beach - Bali,4
17067,3174,Kuta Beach - Bali,4
17068,3853,Kuta Beach - Bali,2
17069,15804,Kuta Beach - Bali,5
17070,16479,Kuta Beach - Bali,4
17071,27830,Kuta Beach - Bali,5
17072,48438,Kuta Beach - Bali,4
17073,59862,Kuta Beach - Bali,4
17074,60735,Kuta Beach - Bali,4
17075,61407,Kuta Beach - Bali,5
17076,61741,Kuta Beach - Bali,4
17077,62235,Kuta Beach - Bali,3
17078,66003,Kuta Beach - Bali,4
17079,67307,Kuta Beach - Bali,4
17080,70398,Kuta Beach - Bali,4
17081,76132,Kuta Beach - Bali,5
17082,83437,Kuta Beach - Bali,5
17083,84390,Kuta Beach - Bali,3
17084,84391,Kuta Beach - Bali,5
17085,1711,Kuta Beach - Bali,3
17086,54075,Kuta Beach - Bali,4
17087,54075,Kuta Beach - Bali,5
17088,15591,Sanur Beach,3
17089,18475,Sanur Beach,5
17090,26864,Sanur Beach,4
17091,67633,Sanur Beach,4
17092,77756,Sanur Beach,4
17094,14311,Sanur Beach,5
17095,59461,Sanur Beach,5
17096,67548,Sanur Beach,5
17098,15740,Sanur Beach,5
17099,59225,Seminyak Beach,5
17100,7679,Seminyak Beach,4
17101,29593,Seminyak Beach,4
17102,36403,Seminyak Beach,4
17103,39130,Seminyak Beach,5
17104,67047,Seminyak Beach,5
17105,67551,Seminyak Beach,5
17106,71809,Seminyak Beach,4
17107,71838,Seminyak Beach,5
17108,73595,Seminyak Beach,3
17109,75096,Seminyak Beach,5
17110,18676,Seminyak Beach,4
17111,29089,Seminyak Beach,4
17112,34417,Seminyak Beach,4
17113,34640,Seminyak Beach,5
17114,36402,Seminyak Beach,4
17115,40954,Seminyak Beach,2
17116,45845,Seminyak Beach,5
17117,45979,Seminyak Beach,5
17119,58607,Seminyak Beach,3
17120,60478,Seminyak Beach,5
17121,60735,Seminyak Beach,5
17122,63832,Seminyak Beach,3
17123,64445,Seminyak Beach,4
17124,66538,Seminyak Beach,5
17125,67304,Seminyak Beach,5
17126,67335,Seminyak Beach,5
17127,72279,Seminyak Beach,5
17128,72333,Seminyak Beach,1
17129,80002,Seminyak Beach,3
17130,52485,Seminyak Beach,4
17131,11806,Tanah Lot Temple,4
17132,21099,Tanah Lot Temple,5
17133,43980,Tanah Lot Temple,4
17134,65201,Tanah Lot Temple,5
17135,69816,Tanah Lot Temple,5
17136,72277,Tanah Lot Temple,4
17137,74912,Tanah Lot Temple,4
17138,79080,Tanah Lot Temple,5
17139,9743,Tanah Lot Temple,4
17140,13424,Tanah Lot Temple,4
17141,15619,Tanah Lot Temple,4
17142,15674,Tanah Lot Temple,5
17143,26864,Tanah Lot Temple,5
17144,27585,Tanah Lot Temple,3
17145,29593,Tanah Lot Temple,5
17147,31378,Tanah Lot Temple,5
17148,55665,Tanah Lot Temple,4
17149,59396,Tanah Lot Temple,4
17150,66316,Tanah Lot Temple,4
17151,71809,Tanah Lot Temple,4
17152,74376,Tanah Lot Temple,5
17153,76132,Tanah Lot Temple,5
17154,83269,Tanah Lot Temple,5
17155,84185,Tanah Lot Temple,5
17156,85063,Tanah Lot Temple,5
17157,9662,Tanah Lot Temple,5
17158,10472,Tanah Lot Temple,5
17159,15350,Tanah Lot Temple,5
17160,16479,Tanah Lot Temple,5
17161,24545,Tanah Lot Temple,5
17162,26990,Tanah Lot Temple,5
17163,37309,Tanah Lot Temple,4
17164,44541,Tanah Lot Temple,5
17165,56018,Tanah Lot Temple,5
17166,59397,Tanah Lot Temple,5
17167,60512,Tanah Lot Temple,4
17168,60717,Tanah Lot Temple,5
17169,61407,Tanah Lot Temple,5
17170,63663,Tanah Lot Temple,5
17171,64512,Tanah Lot Temple,4
17172,66003,Tanah Lot Temple,4
17173,69217,Tanah Lot Temple,5
17174,69334,Tanah Lot Temple,5
17175,69355,Tanah Lot Temple,5
17176,70398,Tanah Lot Temple,4
17178,70906,Tanah Lot Temple,5
17179,71823,Tanah Lot Temple,5
17180,74978,Tanah Lot Temple,3
17182,77190,Tanah Lot Temple,5
17183,77207,Tanah Lot Temple,5
17184,78106,Tanah Lot Temple,4
17186,80002,Tanah Lot Temple,4
17187,80171,Tanah Lot Temple,4
17188,83572,Tanah Lot Temple,5
17189,83650,Tanah Lot Temple,5
17190,87656,Tanah Lot Temple,5
17192,39584,Uluwatu Temple,5
17193,54043,Uluwatu Temple,5
17194,59938,Uluwatu Temple,4
17195,67331,Uluwatu Temple,5
17196,72277,Uluwatu Temple,4
17197,74487,Uluwatu Temple,5
17198,86147,Uluwatu Temple,5
17199,13424,Uluwatu Temple,4
17200,13909,Uluwatu Temple,5
17201,22245,Uluwatu Temple,5
17202,25798,Uluwatu Temple,4
17203,29593,Uluwatu Temple,5
17204,39130,Uluwatu Temple,4
17205,56080,Uluwatu Temple,2
17206,71624,Uluwatu Temple,3
17207,74365,Uluwatu Temple,3
17208,84185,Uluwatu Temple,4
17209,84323,Uluwatu Temple,4
17210,3416,Uluwatu Temple,5
17211,5418,Uluwatu Temple,5
17212,8856,Uluwatu Temple,4
17213,9662,Uluwatu Temple,5
17214,10472,Uluwatu Temple,4
17215,15712,Uluwatu Temple,4
17216,26990,Uluwatu Temple,3
17217,27249,Uluwatu Temple,4
17218,44541,Uluwatu Temple,4
17219,56018,Uluwatu Temple,3
17221,60735,Uluwatu Temple,5
17222,62235,Uluwatu Temple,4
17223,63663,Uluwatu Temple,5
17224,65201,Uluwatu Temple,4
17225,67332,Uluwatu Temple,3
17226,69817,Uluwatu Temple,3
17227,71114,Uluwatu Temple,5
17228,71823,Uluwatu Temple,5
17229,74414,Uluwatu Temple,5
17230,75981,Uluwatu Temple,5
17231,76132,Uluwatu Temple,5
17233,77450,Uluwatu Temple,5
17234,77957,Uluwatu Temple,4
17235,78962,Uluwatu Temple,4
17236,81412,Uluwatu Temple,4
17237,84444,Uluwatu Temple,1
17238,21099,Uluwatu Temple,4
17240,69808,Waterbom Bali,5
17241,79080,Waterbom Bali,4
17243,82647,Waterbom Bali,5
17244,4205,Waterbom Bali,5
17245,18636,Waterbom Bali,5
17247,29593,Waterbom Bali,5
17248,36370,Waterbom Bali,4
17249,40986,Waterbom Bali,5
17250,70510,Waterbom Bali,4
17251,74365,Waterbom Bali,4
17253,83265,Waterbom Bali,5
17254,84490,Waterbom Bali,5
17255,86900,Waterbom Bali,4
17256,7591,Waterbom Bali,5
17257,17370,Waterbom Bali,3
17258,18026,Waterbom Bali,5
17260,45976,Waterbom Bali,5
17261,63155,Waterbom Bali,5
17262,66200,Waterbom Bali,5
17263,56018,Merapi Volcano,1
17264,56018,Merapi Volcano,5
17265,56018,Merapi Volcano,2
17267,74377,Malioboro Road,5
17268,72735,Yogyakarta Palace,3
17269,3937,Sacred Monkey Forest Sanctuary,4
17270,13754,Sacred Monkey Forest Sanctuary,4
17271,35344,Sacred Monkey Forest Sanctuary,4
17272,40497,Sacred Monkey Forest Sanctuary,5
17274,60532,Sacred Monkey Forest Sanctuary,4
17275,63778,Sacred Monkey Forest Sanctuary,5
17276,82968,Sacred Monkey Forest Sanctuary,5
17277,13754,Sacred Monkey Forest Sanctuary,5
17279,30324,Sacred Monkey Forest Sanctuary,5
17280,53690,Sacred Monkey Forest Sanctuary,5
17281,65159,Sacred Monkey Forest Sanctuary,4
17285,19406,Sacred Monkey Forest Sanctuary,4
17286,21430,Sacred Monkey Forest Sanctuary,5
17287,26061,Sacred Monkey Forest Sanctuary,5
17289,40497,Sacred Monkey Forest Sanctuary,4
17290,50311,Sacred Monkey Forest Sanctuary,4
17291,52506,Sacred Monkey Forest Sanctuary,4
17292,62506,Sacred Monkey Forest Sanctuary,1
17293,64831,Sacred Monkey Forest Sanctuary,4
17294,65159,Sacred Monkey Forest Sanctuary,3
17295,73646,Sacred Monkey Forest Sanctuary,4
17296,56290,Tegalalang Rice Terrace,5
17297,13754,Tegalalang Rice Terrace,4
17298,59138,Tegalalang Rice Terrace,4
17299,13461,Tegalalang Rice Terrace,1
17300,21430,Tegalalang Rice Terrace,5
17301,54860,Tegalalang Rice Terrace,5
17302,64831,Tegalalang Rice Terrace,4
17303,42161,Tegalalang Rice Terrace,1
17305,13754,Tegenungan Waterfall,5
17306,27512,Tegenungan Waterfall,4
17307,72459,Tegenungan Waterfall,4
17308,13754,Tegenungan Waterfall,4
17309,3937,Tegenungan Waterfall,4
17310,35344,Tegenungan Waterfall,4
17311,12433,Nusa Dua Beach,4
17312,13754,Nusa Dua Beach,5
17313,13754,Kuta Beach - Bali,4
17315,53690,Kuta Beach - Bali,1
17316,52423,Kuta Beach - Bali,2
17317,77095,Sanur Beach,4
17318,53690,Sanur Beach,5
17319,13754,Sanur Beach,4
17321,35344,Sanur Beach,3
17322,35344,Sanur Beach,4
17323,65610,Sanur Beach,5
17324,69531,Sanur Beach,3
17325,42161,Sanur Beach,4
17326,44683,Sanur Beach,4
17327,65159,Sanur Beach,3
17328,40497,Seminyak Beach,5
17329,72523,Seminyak Beach,3
17330,13754,Tanah Lot Temple,3
17331,52211,Tanah Lot Temple,4
17332,35344,Tanah Lot Temple,4
17333,13754,Uluwatu Temple,4
17334,35387,Uluwatu Temple,4
17335,38406,Uluwatu Temple,2
17336,71057,Uluwatu Temple,5
17337,8908,Uluwatu Temple,4
17338,73646,Waterbom Bali,5
17339,13754,Waterbom Bali,1
17340,13754,Waterbom Bali,5
17341,30324,Waterbom Bali,1
17342,35344,Waterbom Bali,5
17343,78946,Waterbom Bali,5
17344,82968,Waterbom Bali,4
17345,21430,Waterbom Bali,5
17346,71342,Waterbom Bali,5
17347,36205,Waterbom Bali,5
17348,69553,Malioboro Road,1
17349,64107,Jodipan Colorful Village,5
17350,3968,Sacred Monkey Forest Sanctuary,5
17351,14868,Nusa Dua Beach,4
17352,21539,Nusa Dua Beach,5
17354,3968,Tanah Lot Temple,5
17355,80886,Waterbom Bali,1
17356,80886,Waterbom Bali,5
17357,4108,Sacred Monkey Forest Sanctuary,4
17358,4191,Sacred Monkey Forest Sanctuary,4
17359,58569,Sacred Monkey Forest Sanctuary,5
17360,4218,Sacred Monkey Forest Sanctuary,4
17361,60295,Sacred Monkey Forest Sanctuary,5
17363,61682,Sacred Monkey Forest Sanctuary,3
17364,46476,Sacred Monkey Forest Sanctuary,5
17365,59479,Sacred Monkey Forest Sanctuary,4
17366,69923,Sacred Monkey Forest Sanctuary,4
17367,83896,Sacred Monkey Forest Sanctuary,5
17368,9620,Sacred Monkey Forest Sanctuary,5
17369,27956,Sacred Monkey Forest Sanctuary,4
17370,28580,Sacred Monkey Forest Sanctuary,5
17371,40000,Sacred Monkey Forest Sanctuary,5
17372,53662,Sacred Monkey Forest Sanctuary,4
17373,65379,Sacred Monkey Forest Sanctuary,4
17374,86362,Sacred Monkey Forest Sanctuary,5
17375,8248,Tegalalang Rice Terrace,4
17377,40000,Tegalalang Rice Terrace,4
17378,74845,Tegalalang Rice Terrace,4
17379,59479,Tegalalang Rice Terrace,3
17380,69923,Tegalalang Rice Terrace,4
17381,28580,Tegalalang Rice Terrace,4
17382,49643,Tegalalang Rice Terrace,4
17384,61682,Tegalalang Rice Terrace,4
17385,39530,Tegenungan Waterfall,2
17386,59479,Nusa Dua Beach,5
17387,14199,Kuta Beach - Bali,3
17388,16345,Sanur Beach,3
17389,35635,Sanur Beach,3
17390,23418,Tanah Lot Temple,5
17391,50351,Uluwatu Temple,3
17392,1558,Uluwatu Temple,5
17393,9620,Waterbom Bali,3
17394,4390,Sacred Monkey Forest Sanctuary,3
17395,10048,Sacred Monkey Forest Sanctuary,4
17396,16901,Sacred Monkey Forest Sanctuary,5
17397,61244,Sacred Monkey Forest Sanctuary,5
17398,83547,Sacred Monkey Forest Sanctuary,5
17400,28065,Sacred Monkey Forest Sanctuary,5
17401,65000,Sacred Monkey Forest Sanctuary,3
17403,4390,Tegalalang Rice Terrace,1
17404,61244,Tegalalang Rice Terrace,5
17405,4390,Kuta Beach - Bali,3
17406,4390,Sanur Beach,4
17407,72543,Seminyak Beach,5
17408,49258,Goa Cina Beach,4
17409,4390,Waterbom Bali,4
17410,4390,Waterbom Bali,5
17411,4397,Sacred Monkey Forest Sanctuary,5
17412,81201,Sacred Monkey Forest Sanctuary,3
17413,83036,Sacred Monkey Forest Sanctuary,5
17414,21596,Tegalalang Rice Terrace,5
17415,28517,Tegalalang Rice Terrace,4
17416,62543,Tegenungan Waterfall,4
17417,83210,Nusa Dua Beach,4
17418,81201,Sanur Beach,4
17419,40655,Seminyak Beach,4
17420,40655,Tanah Lot Temple,3
17421,12607,Waterbom Bali,5
17422,4410,Sacred Monkey Forest Sanctuary,5
17423,4410,Tanah Lot Temple,4
17424,4410,Waterbom Bali,5
17425,4426,Sacred Monkey Forest Sanctuary,5
17426,18059,Tegalalang Rice Terrace,5
17427,50961,Tegalalang Rice Terrace,5
17428,14775,Waterbom Bali,5
17430,4459,Sacred Monkey Forest Sanctuary,5
17431,19682,Sempu Island,3
17432,18963,Bromo Tengger Semeru National Park,5
17433,87044,Bromo Tengger Semeru National Park,5
17434,1636,Bromo Tengger Semeru National Park,4
17435,77377,Kuta Beach - Bali,5
17436,87044,Kuta Beach - Bali,5
17437,87044,Goa Cina Beach,4
17438,4535,Sacred Monkey Forest Sanctuary,3
17439,4535,Tegalalang Rice Terrace,5
17440,4643,Sacred Monkey Forest Sanctuary,4
17441,55408,Sacred Monkey Forest Sanctuary,4
17442,88078,Sacred Monkey Forest Sanctuary,5
17444,14431,Sacred Monkey Forest Sanctuary,5
17445,52045,Sacred Monkey Forest Sanctuary,3
17446,86458,Sacred Monkey Forest Sanctuary,5
17447,12250,Sacred Monkey Forest Sanctuary,5
17450,18701,Sacred Monkey Forest Sanctuary,4
17451,49981,Sacred Monkey Forest Sanctuary,4
17452,50642,Sacred Monkey Forest Sanctuary,5
17453,56007,Sacred Monkey Forest Sanctuary,5
17454,56570,Sacred Monkey Forest Sanctuary,5
17455,57408,Sacred Monkey Forest Sanctuary,4
17457,57461,Sacred Monkey Forest Sanctuary,5
17458,70957,Sacred Monkey Forest Sanctuary,5
17459,28550,Sacred Monkey Forest Sanctuary,5
17460,55408,Tegalalang Rice Terrace,4
17461,57088,Tegalalang Rice Terrace,3
17462,57461,Tegalalang Rice Terrace,5
17463,54224,Bromo Tengger Semeru National Park,5
17464,55225,Tegenungan Waterfall,5
17465,66295,Tegenungan Waterfall,4
17466,86458,Nusa Dua Beach,3
17467,28547,Kuta Beach - Bali,5
17468,7790,Kuta Beach - Bali,5
17469,35492,Kuta Beach - Bali,3
17471,66295,Kuta Beach - Bali,3
17472,14431,Sanur Beach,5
17473,52494,Sanur Beach,4
17474,11958,Sanur Beach,3
17475,46619,Sanur Beach,4
17476,14431,Tanah Lot Temple,5
17477,64078,Uluwatu Temple,4
17478,86458,Uluwatu Temple,5
17479,14431,Uluwatu Temple,5
17480,32470,Uluwatu Temple,3
17481,73917,Uluwatu Temple,5
17482,83977,Uluwatu Temple,4
17483,28550,Uluwatu Temple,4
17484,75240,Waterbom Bali,5
17485,73917,Ullen Sentalu Museum,4
17486,73917,Ullen Sentalu Museum,5
17488,4647,Sacred Monkey Forest Sanctuary,4
17489,4688,Sacred Monkey Forest Sanctuary,5
17490,4688,Tegalalang Rice Terrace,5
17491,4822,Sacred Monkey Forest Sanctuary,5
17492,4822,Uluwatu Temple,4
17493,4866,Sacred Monkey Forest Sanctuary,3
17494,4913,Sacred Monkey Forest Sanctuary,5
17496,4913,Tegalalang Rice Terrace,5
17497,4913,Tegenungan Waterfall,5
17498,17235,Nusa Dua Beach,4
17499,17235,Sanur Beach,5
17500,17235,Tanah Lot Temple,5
17501,17235,Uluwatu Temple,5
17502,4969,Sacred Monkey Forest Sanctuary,5
17503,4995,Sacred Monkey Forest Sanctuary,3
17504,5022,Sacred Monkey Forest Sanctuary,5
17505,76403,Sacred Monkey Forest Sanctuary,4
17506,73983,Sacred Monkey Forest Sanctuary,5
17507,77135,Sacred Monkey Forest Sanctuary,5
17508,47742,Sacred Monkey Forest Sanctuary,5
17509,76403,Tegalalang Rice Terrace,5
17511,73983,Tegalalang Rice Terrace,4
17512,47742,Tegalalang Rice Terrace,4
17513,21068,Tegenungan Waterfall,5
17514,5022,Seminyak Beach,4
17515,19564,Seminyak Beach,1
17516,49096,Seminyak Beach,1
17517,53107,Seminyak Beach,3
17518,63243,Tanah Lot Temple,3
17519,47618,Uluwatu Temple,5
17520,5161,Sacred Monkey Forest Sanctuary,2
17521,5161,Tegalalang Rice Terrace,3
17522,5161,Nusa Dua Beach,5
17523,73238,Waterbom Bali,5
17524,5207,Sacred Monkey Forest Sanctuary,5
17525,18197,Sacred Monkey Forest Sanctuary,5
17526,68809,Sacred Monkey Forest Sanctuary,5
17527,72742,Sacred Monkey Forest Sanctuary,5
17528,5300,Sacred Monkey Forest Sanctuary,4
17529,5300,Sacred Monkey Forest Sanctuary,3
17530,5300,Tegalalang Rice Terrace,5
17531,5346,Sacred Monkey Forest Sanctuary,5
17532,71716,Sacred Monkey Forest Sanctuary,4
17534,38687,Sacred Monkey Forest Sanctuary,5
17535,53479,Sacred Monkey Forest Sanctuary,4
17536,68902,Sacred Monkey Forest Sanctuary,5
17537,24040,Sacred Monkey Forest Sanctuary,5
17538,33842,Sacred Monkey Forest Sanctuary,5
17539,45758,Sacred Monkey Forest Sanctuary,4
17540,52619,Sacred Monkey Forest Sanctuary,4
17541,61907,Sacred Monkey Forest Sanctuary,5
17542,62378,Sacred Monkey Forest Sanctuary,4
17543,72439,Sacred Monkey Forest Sanctuary,3
17545,80202,Sacred Monkey Forest Sanctuary,4
17546,82603,Sacred Monkey Forest Sanctuary,5
17547,31398,Sacred Monkey Forest Sanctuary,5
17548,79207,Sacred Monkey Forest Sanctuary,5
17549,5346,Tegalalang Rice Terrace,5
17550,23597,Tegalalang Rice Terrace,4
17551,38687,Tegalalang Rice Terrace,4
17552,22811,Tegalalang Rice Terrace,5
17553,45758,Tegalalang Rice Terrace,5
17554,52619,Tegalalang Rice Terrace,5
17555,72439,Tegalalang Rice Terrace,4
17556,31398,Tegalalang Rice Terrace,4
17557,70433,Bromo Tengger Semeru National Park,5
17558,20071,Tegenungan Waterfall,4
17559,71716,Tegenungan Waterfall,5
17560,40684,Tegenungan Waterfall,3
17561,72439,Tegenungan Waterfall,4
17562,60406,Kuta Beach - Bali,4
17563,70433,Kuta Beach - Bali,4
17564,80036,Kuta Beach - Bali,1
17565,18119,Sanur Beach,4
17566,56053,Sanur Beach,5
17567,56053,Sanur Beach,2
17568,71716,Sanur Beach,5
17569,80342,Seminyak Beach,5
17570,56053,Seminyak Beach,3
17572,56977,Seminyak Beach,3
17573,61907,Seminyak Beach,5
17574,72439,Seminyak Beach,2
17575,52248,Tanah Lot Temple,1
17576,18813,Tanah Lot Temple,4
17577,38687,Tanah Lot Temple,5
17578,56053,Tanah Lot Temple,5
17579,1094,Tanah Lot Temple,4
17580,72275,Uluwatu Temple,5
17581,53479,Uluwatu Temple,2
17582,53479,Yogyakarta Palace,5
17583,5386,Sacred Monkey Forest Sanctuary,3
17584,16368,Sacred Monkey Forest Sanctuary,5
17585,70836,Sacred Monkey Forest Sanctuary,4
17586,24967,Sacred Monkey Forest Sanctuary,5
17588,58454,Sacred Monkey Forest Sanctuary,4
17589,13995,Sacred Monkey Forest Sanctuary,5
17591,21122,Sacred Monkey Forest Sanctuary,4
17592,27489,Sacred Monkey Forest Sanctuary,4
17593,33764,Sacred Monkey Forest Sanctuary,3
17594,40063,Sacred Monkey Forest Sanctuary,4
17595,42591,Sacred Monkey Forest Sanctuary,5
17596,56713,Sacred Monkey Forest Sanctuary,4
17597,64392,Sacred Monkey Forest Sanctuary,5
17598,64392,Sacred Monkey Forest Sanctuary,4
17600,64735,Sacred Monkey Forest Sanctuary,5
17601,72985,Sacred Monkey Forest Sanctuary,5
17602,78610,Sacred Monkey Forest Sanctuary,5
17603,80278,Sacred Monkey Forest Sanctuary,5
17604,6699,Sacred Monkey Forest Sanctuary,4
17606,74392,Sacred Monkey Forest Sanctuary,3
17608,247,Tegalalang Rice Terrace,1
17609,40063,Tegalalang Rice Terrace,5
17610,58017,Tegalalang Rice Terrace,5
17611,70836,Tegalalang Rice Terrace,4
17612,77059,Tegalalang Rice Terrace,4
17613,8377,Tegalalang Rice Terrace,5
17614,74392,Tegalalang Rice Terrace,4
17615,13995,Nusa Dua Beach,4
17616,247,Kuta Beach - Bali,3
17617,85016,Kuta Beach - Bali,2
17618,64392,Sanur Beach,5
17619,64735,Sanur Beach,2
17620,64735,Sanur Beach,3
17621,26989,Seminyak Beach,1
17622,64392,Seminyak Beach,4
17623,64392,Seminyak Beach,5
17624,12580,Tanah Lot Temple,5
17625,78610,Tanah Lot Temple,5
17626,20213,Uluwatu Temple,5
17627,42419,Uluwatu Temple,5
17628,67799,Uluwatu Temple,2
17630,78610,Uluwatu Temple,5
17631,9575,Waterbom Bali,5
17632,64392,Waterbom Bali,5
17633,56713,Waterbom Bali,4
17635,5387,Sacred Monkey Forest Sanctuary,4
17636,15071,Sacred Monkey Forest Sanctuary,5
17637,15775,Sacred Monkey Forest Sanctuary,5
17638,33236,Sacred Monkey Forest Sanctuary,5
17639,45580,Sacred Monkey Forest Sanctuary,3
17640,48994,Sacred Monkey Forest Sanctuary,3
17641,52326,Sacred Monkey Forest Sanctuary,3
17642,54564,Sacred Monkey Forest Sanctuary,5
17643,55204,Sacred Monkey Forest Sanctuary,4
17644,62174,Sacred Monkey Forest Sanctuary,5
17645,72766,Sacred Monkey Forest Sanctuary,5
17647,1474,Sacred Monkey Forest Sanctuary,5
17648,5049,Sacred Monkey Forest Sanctuary,4
17649,16231,Sacred Monkey Forest Sanctuary,5
17650,22417,Sacred Monkey Forest Sanctuary,4
17652,24197,Sacred Monkey Forest Sanctuary,4
17653,42339,Sacred Monkey Forest Sanctuary,5
17654,67364,Sacred Monkey Forest Sanctuary,5
17655,78955,Sacred Monkey Forest Sanctuary,4
17657,5049,Sacred Monkey Forest Sanctuary,3
17658,5387,Sacred Monkey Forest Sanctuary,5
17659,11214,Sacred Monkey Forest Sanctuary,5
17660,11306,Sacred Monkey Forest Sanctuary,5
17661,11630,Sacred Monkey Forest Sanctuary,5
17662,17877,Sacred Monkey Forest Sanctuary,4
17663,18935,Sacred Monkey Forest Sanctuary,5
17664,23574,Sacred Monkey Forest Sanctuary,4
17665,36637,Sacred Monkey Forest Sanctuary,5
17666,38546,Sacred Monkey Forest Sanctuary,4
17667,38911,Sacred Monkey Forest Sanctuary,4
17668,41012,Sacred Monkey Forest Sanctuary,5
17669,41012,Sacred Monkey Forest Sanctuary,4
17670,42921,Sacred Monkey Forest Sanctuary,4
17671,44339,Sacred Monkey Forest Sanctuary,3
17672,46874,Sacred Monkey Forest Sanctuary,4
